perturbation,source,target,filepath,T4a_corr,T4b_corr,T4c_corr,T4d_corr,T5a_corr,T5b_corr,T5c_corr,T5d_corr,T4_mean_corr,T5_mean_corr,T4_min_corr,T5_min_corr,T4_delta,T5_delta,T4_sensitivity,T5_sensitivity,combined_sensitivity,T4a_delta,T4a_sensitivity,T4b_delta,T4b_sensitivity,T4c_delta,T4c_sensitivity,T4d_delta,T4d_sensitivity,T5a_delta,T5a_sensitivity,T5b_delta,T5b_sensitivity,T5c_delta,T5c_sensitivity,T5d_delta,T5d_sensitivity,T4_baseline,T5_baseline
R6_L2,R6,L2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R6_L2.csv,0.9369998581843728,0.7194493752253568,0.5372178955816124,0.856610616845888,0.8412543037117115,0.90320937266704,0.9495646383312633,0.9010050876102216,0.7625694364593075,0.8987583505800592,0.5372178955816124,0.8412543037117115,-2.1581468945264248e-08,9.758481578359124e-09,2.1581468945264248e-08,9.758481578359124e-09,1.5669975261811686e-08,7.232766607856433e-10,7.232766607856433e-10,4.9722176709288135e-08,4.9722176709288135e-08,-7.470654017627254e-08,7.470654017627254e-08,-6.206478875281363e-08,6.206478875281363e-08,1.568642193916503e-08,1.568642193916503e-08,-2.0695620550625904e-08,2.0695620550625904e-08,-8.420841135503565e-09,8.420841135503565e-09,5.246396594937863e-08,5.246396594937863e-08,0.7625694580407765,0.8987583408215776
R6_L3,R6,L3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R6_L3.csv,0.9412550848234376,0.7298359824252172,0.5479583701327602,0.0,0.8944023100405696,0.8722030699192616,0.9218715718646472,0.9154117332035856,0.5547623593453537,0.900972171257016,0.0,0.8722030699192616,-0.2078070986954228,0.0022138304354384353,0.2078070986954228,0.0022138304354384353,0.10501046456543062,0.004255227362341407,0.004255227362341407,0.010386656922037107,0.010386656922037107,0.010740399844607618,0.010740399844607618,-0.8566106789106768,0.8566106789106768,0.053148022015280016,0.053148022015280016,-0.031006323443399042,0.031006323443399042,-0.027693074887457203,0.027693074887457203,0.01440669805732997,0.01440669805732997,0.7625694580407765,0.8987583408215776
R6_T1,R6,T1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R6_T1.csv,0.936999892313279,0.7194492468742428,0.5372174399071549,0.8566060239467719,0.8412542745086266,0.9032095750874164,0.9495649967048242,0.9010055609722832,0.7625681507603621,0.8987586018182876,0.5372174399071549,0.8412542745086266,-1.3072804143643424e-06,2.60996710021999e-07,1.3072804143643424e-06,2.60996710021999e-07,7.841385621931707e-07,3.485218280641078e-08,3.485218280641078e-08,-7.862893725008036e-08,7.862893725008036e-08,-5.303809976764384e-07,5.303809976764384e-07,-4.654963904893172e-06,4.654963904893172e-06,-1.3516663011081675e-08,1.3516663011081675e-08,1.8172475579891767e-07,1.8172475579891767e-07,3.499527198025376e-07,3.499527198025376e-07,5.258260276086446e-07,5.258260276086446e-07,0.7625694580407765,0.8987583408215776
R7_Mi15,R7,Mi15,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R7_Mi15.csv,0.9369998024334308,0.7194494940861476,0.5372180073332105,0.8566104370559583,0.841254401526282,0.9032093239592216,0.9495645797240828,0.9010051085816444,0.7625694352271868,0.8987583534478076,0.5372180073332105,0.841254401526282,-2.281358968403424e-08,1.2626230061485444e-08,2.281358968403424e-08,1.2626230061485444e-08,1.7719909872759843e-08,-5.502766531328973e-08,5.502766531328973e-08,1.6858296747468415e-07,1.6858296747468415e-07,3.704505791013446e-08,3.704505791013446e-08,-2.4185471847459894e-07,2.4185471847459894e-07,1.1350099238249811e-07,1.1350099238249811e-07,-6.94034389958631e-08,6.94034389958631e-08,-6.702802157754206e-08,6.702802157754206e-08,7.343538876991573e-08,7.343538876991573e-08,0.7625694580407765,0.8987583408215776
R7_Mi9,R7,Mi9,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R7_Mi9.csv,0.9360127480799538,0.7162851777401845,0.5443689541017982,0.8391732282156704,0.8409029690187115,0.901314600135412,0.9496149186393714,0.8994206751027045,0.7589600270344018,0.8978132907240499,0.5443689541017982,0.8409029690187115,-0.003609431006374675,-0.0009450500975276555,0.003609431006374675,0.0009450500975276555,0.002277240551951165,-0.000987109381142326,0.000987109381142326,-0.0031641477629955617,0.0031641477629955617,0.0071509838136456505,0.0071509838136456505,-0.01743745069500635,0.01743745069500635,-0.0003513190065780325,0.0003513190065780325,-0.0018947932272486145,0.0018947932272486145,5.027188726702825e-05,5.027188726702825e-05,-0.001584360043551114,0.001584360043551114,0.7625694580407765,0.8987583408215776
R7_R8,R7,R8,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R7_R8.csv,0.9369580781922924,0.7190096172759217,0.5366732757806806,0.846862700345228,0.8406730096441992,0.9027372095461764,0.9493973185277615,0.9007900036328184,0.7598759178985306,0.8983993853377388,0.5366732757806806,0.8406730096441992,-0.002693540142245876,-0.0003589554838387965,0.002693540142245876,0.0003589554838387965,0.0015262478130423363,-4.177926880377658e-05,4.177926880377658e-05,-0.0004397082272583619,0.0004397082272583619,-0.0005446945074719656,0.0005446945074719656,-0.009747978565448734,0.009747978565448734,-0.0005812783810903444,0.0005812783810903444,-0.00047218381648417296,0.00047218381648417296,-0.00016732822434284422,0.00016732822434284422,-0.00021503151343726934,0.00021503151343726934,0.7625694580407765,0.8987583408215776
R7_Tm5a,R7,Tm5a,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R7_Tm5a.csv,0.937063229739352,0.7194460093048632,0.5369528169404582,0.8596821319145118,0.8414002981913954,0.903190313820208,0.9495398428254446,0.9011291115434322,0.7632860469747964,0.8988148915951201,0.5369528169404582,0.8414002981913954,0.000716588934019935,5.655077354249638e-05,0.000716588934019935,5.655077354249638e-05,0.00038656985378121567,6.337227825581326e-05,6.337227825581326e-05,-3.3161983168383813e-06,3.3161983168383813e-06,-0.00026515334769439125,0.00026515334769439125,0.003071453003835045,0.003071453003835045,0.0001460101661058255,0.0001460101661058255,-1.9079542452615783e-05,1.9079542452615783e-05,-2.4803926659822118e-05,2.4803926659822118e-05,0.0001240763971765979,0.0001240763971765979,0.7625694580407765,0.8987583408215776
R7_Tm5b,R7,Tm5b,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R7_Tm5b.csv,0.9371840925660412,0.7198725749612119,0.5358912115586756,0.8605042053736638,0.8413944909255509,0.9032258807765496,0.9495463184375976,0.9010590203357224,0.7633630211148981,0.8988064276188552,0.5358912115586756,0.8413944909255509,0.0007935630741215949,4.808679727763554e-05,0.0007935630741215949,4.808679727763554e-05,0.0004208249356996152,0.0001842351049450297,0.0001842351049450297,0.0004232494580318491,0.0004232494580318491,-0.0013267587294769623,0.0013267587294769623,0.003893526462987018,0.003893526462987018,0.00014020290026128812,0.00014020290026128812,1.6487413889043623e-05,1.6487413889043623e-05,-1.8328314506765864e-05,1.8328314506765864e-05,5.3985189466754235e-05,5.3985189466754235e-05,0.7625694580407765,0.8987583408215776
R8_L1,R8,L1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_L1.csv,0.9369998192148212,0.7194493042682575,0.5372178989921916,0.8566105716202651,0.8412543547590509,0.9032093296946924,0.9495646457780657,0.9010051054671536,0.7625693985238838,0.8987583589247407,0.5372178989921916,0.8412543547590509,-5.951689263650195e-08,1.810316307970794e-08,5.951689263650195e-08,1.810316307970794e-08,3.8810027858104945e-08,-3.82462749248802e-08,3.82462749248802e-08,-2.1234922598090122e-08,2.1234922598090122e-08,-7.129596091282053e-08,7.129596091282053e-08,-1.0729041166612774e-07,1.0729041166612774e-07,6.673376129473496e-08,6.673376129473496e-08,-6.366796823087384e-08,6.366796823087384e-08,-9.740387385548388e-10,9.740387385548388e-10,7.032089799352548e-08,7.032089799352548e-08,0.7625694580407765,0.8987583408215776
R8_L3,R8,L3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_L3.csv,0.9374275999980712,0.7171637519726863,0.5436905305652113,0.8296349913330829,0.8448659426732393,0.902785530864892,0.949228852941623,0.8989648942624442,0.756979218467263,0.8989613051855496,0.5436905305652113,0.8448659426732393,-0.005590239573513456,0.00020296436397204687,0.005590239573513456,0.00020296436397204687,0.0028966019687427513,0.00042774253697508424,0.00042774253697508424,-0.0022855735304937452,0.0022855735304937452,0.006472560277058781,0.006472560277058781,-0.026975687577593832,0.026975687577593832,0.003611654647949769,0.003611654647949769,-0.0004238624977686012,0.0004238624977686012,-0.00033579381048143286,0.00033579381048143286,-0.0020401408838114365,0.0020401408838114365,0.7625694580407765,0.8987583408215776
R8_Mi1,R8,Mi1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_Mi1.csv,0.0,0.0,0.0,0.0,0.8647608765188922,0.9410684588609916,0.9511109207258476,0.91048836104183,0.0,0.9168571542868904,0.0,0.8647608765188922,-0.7625694580407765,0.018098813465312835,0.7625694580407765,0.018098813465312835,0.39033413575304465,-0.9369998574610962,0.9369998574610962,-0.7194493255031801,0.7194493255031801,-0.5372179702881525,0.5372179702881525,-0.8566106789106768,0.8566106789106768,0.023506588493602654,0.023506588493602654,0.03785906549833096,0.03785906549833096,0.001546273973743184,0.001546273973743184,0.009483325895574324,0.009483325895574324,0.7625694580407765,0.8987583408215776
R8_Mi15,R8,Mi15,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_Mi15.csv,0.9383094965442262,0.7156309271703807,0.5324667072862082,0.8658266075265877,0.8416252720574707,0.9036860665846832,0.9495300580819628,0.8997116651392427,0.7630584346318507,0.8986382654658399,0.5324667072862082,0.8416252720574707,0.0004889765910742749,-0.00012007535573765882,0.0004889765910742749,0.00012007535573765882,0.0003045259734059669,0.0013096390831300875,0.0013096390831300875,-0.0038183983327993998,0.0038183983327993998,-0.004751263001944395,0.004751263001944395,0.009215928615910918,0.009215928615910918,0.00037098403218116527,0.00037098403218116527,0.00047667322202260554,0.00047667322202260554,-3.458867014161093e-05,3.458867014161093e-05,-0.0012933700070129062,0.0012933700070129062,0.7625694580407765,0.8987583408215776
R8_Mi4,R8,Mi4,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_Mi4.csv,0.9394947488098336,0.6973058821009978,0.5168213613386824,0.89350391264425,0.0,0.0,0.0,0.8111011258471319,0.761781476223441,0.20277528146178297,0.5168213613386824,0.0,-0.0007879818173355257,-0.6959830593597947,0.0007879818173355257,0.6959830593597947,0.3483855205885651,0.0024948913487374824,0.0024948913487374824,-0.022143443402182328,0.022143443402182328,-0.020396608949470152,0.020396608949470152,0.03689323373357323,0.03689323373357323,-0.8412542880252896,0.8412542880252896,-0.9032093933626606,0.9032093933626606,-0.9495646467521044,0.9495646467521044,-0.08990390929912373,0.08990390929912373,0.7625694580407765,0.8987583408215776
R8_Mi9,R8,Mi9,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_Mi9.csv,0.9380093433362152,0.721160793820027,0.5277414951703538,0.8563955515857778,0.8413811531981094,0.9044721019881644,0.9511030167385603,0.9010194213473248,0.7608267959780934,0.8994939233180397,0.5277414951703538,0.8413811531981094,-0.0017426620626830314,0.000735582496462106,0.0017426620626830314,0.000735582496462106,0.0012391222795725687,0.001009485875119065,0.001009485875119065,0.0017114683168468758,0.0017114683168468758,-0.0094764751177987,0.0094764751177987,-0.00021512732489892272,0.00021512732489892272,0.00012686517281979004,0.00012686517281979004,0.0012627086255038167,0.0012627086255038167,0.0015383699864559564,0.0015383699864559564,1.4386201069194193e-05,1.4386201069194193e-05,0.7625694580407765,0.8987583408215776
R8_R7,R8,R7,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_R7.csv,0.9391368713648512,0.7220208051347989,0.5242799240683123,0.8480883856115669,0.8428007795276159,0.906068425660886,0.9530012693891864,0.8996536387340153,0.7583814965448824,0.9003810283279259,0.5242799240683123,0.8428007795276159,-0.004187961495894066,0.0016226875063483082,0.004187961495894066,0.0016226875063483082,0.002905324501121187,0.0021370139037550917,0.0021370139037550917,0.002571479631618856,0.002571479631618856,-0.012938046219840293,0.012938046219840293,-0.008522293299109918,0.008522293299109918,0.0015464915023263304,0.0015464915023263304,0.0028590322982253724,0.0028590322982253724,0.0034366226370819986,0.0034366226370819986,-0.0013513964122403577,0.0013513964122403577,0.7625694580407765,0.8987583408215776
R8_Tm20,R8,Tm20,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_Tm20.csv,0.936659562423086,0.7159435238916814,0.5537313299187753,0.6835361279329322,0.8633085650180273,0.9099986286286672,0.9507148324840368,0.8966338058983708,0.7224676360416187,0.9051639580072756,0.5537313299187753,0.8633085650180273,-0.040101821999157794,0.006405617185697987,0.040101821999157794,0.006405617185697987,0.02325371959242789,-0.00034029503801014105,0.00034029503801014105,-0.0035058016114987156,0.0035058016114987156,0.016513359630622726,0.016513359630622726,-0.1730745509777446,0.1730745509777446,0.022054276992737765,0.022054276992737765,0.00678923526600661,0.00678923526600661,0.0011501857319323738,0.0011501857319323738,-0.0043712292478848,0.0043712292478848,0.7625694580407765,0.8987583408215776
R8_Tm5c,R8,Tm5c,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\R8_Tm5c.csv,0.9400337102769708,0.7226013121949016,0.5298007698233986,0.8759878716688027,0.8619031420855839,0.8601208249346939,0.9069841122574174,0.9104052948587829,0.7671059159910184,0.8848533435341195,0.5298007698233986,0.8601208249346939,0.004536457950241934,-0.013904997287458087,0.004536457950241934,0.013904997287458087,0.009220727618850011,0.003033852815874649,0.003033852815874649,0.0031519866917215644,0.0031519866917215644,-0.007417200464753915,0.007417200464753915,0.019377192758125883,0.019377192758125883,0.020648854060294375,0.020648854060294375,-0.04308856842796671,0.04308856842796671,-0.04258053449468702,0.04258053449468702,0.009400259712527226,0.009400259712527226,0.7625694580407765,0.8987583408215776
T1_L2,T1,L2,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\T1_L2.csv,0.9369998574610962,0.7194493255031801,0.5372179702881525,0.8566106789106768,0.8412542880252896,0.9032093933626606,0.9495646467521044,0.9010050351462556,0.7625694580407765,0.8987583408215776,0.5372179702881525,0.8412542880252896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7625694580407765,0.8987583408215776
T1_L5,T1,L5,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\T1_L5.csv,0.93699982557028,0.7194493413739634,0.5372179060817704,0.8566107516165079,0.8412546312254007,0.9032089322367466,0.949563866483413,0.9010034932821708,0.7625694561606305,0.8987577308069328,0.5372179060817704,0.8412546312254007,-1.8801459278350308e-09,-6.100146447973742e-07,1.8801459278350308e-09,6.100146447973742e-07,3.059473953626046e-07,-3.1890816099000574e-08,3.1890816099000574e-08,1.5870783354188234e-08,1.5870783354188234e-08,-6.420638209991836e-08,6.420638209991836e-08,7.270583113339057e-08,7.270583113339057e-08,3.4320011110811066e-07,3.4320011110811066e-07,-4.611259140085977e-07,4.611259140085977e-07,-7.802686914359924e-07,7.802686914359924e-07,-1.5418640848530174e-06,1.5418640848530174e-06,0.7625694580407765,0.8987583408215776
T1_Tm20,T1,Tm20,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\T1_Tm20.csv,0.9369997429071538,0.7194493572829412,0.5372179030787562,0.8566106197061004,0.8412540444084818,0.903209365187272,0.9495644523699422,0.9010044954078222,0.762569405743738,0.8987580893433796,0.5372179030787562,0.8412540444084818,-5.229703847753342e-08,-2.5147819793236437e-07,5.229703847753342e-08,2.5147819793236437e-07,1.518876182049489e-07,-1.1455394233195193e-07,1.1455394233195193e-07,3.1779761155981134e-08,3.1779761155981134e-08,-6.720939638160672e-08,6.720939638160672e-08,-5.920457635255616e-08,5.920457635255616e-08,-2.4361680772688743e-07,2.4361680772688743e-07,-2.817538857780022e-08,2.817538857780022e-08,-1.9438216214417992e-07,1.9438216214417992e-07,-5.397384333916122e-07,5.397384333916122e-07,0.7625694580407765,0.8987583408215776
T2a_Mi1,T2a,Mi1,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\T2a_Mi1.csv,0.9370011053252884,0.7194574688154605,0.537227847549876,0.8566007409905083,0.8412558241989222,0.9032138397068163,0.9495662703862364,0.9010073100792136,0.7625717906702834,0.8987608110927972,0.537227847549876,0.8412558241989222,2.3326295068848424e-06,2.47027121957899e-06,2.3326295068848424e-06,2.47027121957899e-06,2.401450363231916e-06,1.247864192199799e-06,1.247864192199799e-06,8.14331228038423e-06,8.14331228038423e-06,9.87726172341219e-06,9.87726172341219e-06,-9.937920168456849e-06,9.937920168456849e-06,1.536173632632476e-06,1.536173632632476e-06,4.446344155750737e-06,4.446344155750737e-06,1.6236341320308156e-06,1.6236341320308156e-06,2.274932958012954e-06,2.274932958012954e-06,0.7625694580407765,0.8987583408215776
T2a_T3,T2a,T3,C:\Users\madis\Documents\Perturbations\fly_wire_perturbations\data\flyvis_data\moving_edge\pair-wise-pert-moving-edge-results\T2a_T3.csv,0.9372178277209088,0.7192133815381989,0.5373332029465384,0.8326538319782223,0.8411911067163846,0.9036137532633188,0.9496819153569608,0.9000632194099323,0.7566045610459672,0.8986374986866491,0.5373332029465384,0.8411911067163846,-0.005964896994809288,-0.00012084213492846718,0.005964896994809288,0.00012084213492846718,0.0030428695648688775,0.00021797025981262763,0.00021797025981262763,-0.00023594396498116676,0.00023594396498116676,0.0001152326583858665,0.0001152326583858665,-0.02395684693245448,0.02395684693245448,-6.31813089049249e-05,6.31813089049249e-05,0.00040435990065823546,0.00040435990065823546,0.0001172686048563909,0.0001172686048563909,-0.0009418157363233481,0.0009418157363233481,0.7625694580407765,0.8987583408215776
